"Rodada","ClubeID","AtletaID","Participou","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
29,315,97536,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,315,97536,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,315,97536,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,315,97536,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,315,97536,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,315,97536,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,315,97536,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,315,97536,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,315,97536,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,315,97536,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,315,97537,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,294,97538,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,294,97538,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,294,97538,TRUE,1.1,1.1,1.94,-0.06,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
3,294,97538,TRUE,5.8,3.45,3.7,1.76,3,5,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
4,294,97538,TRUE,15.7,7.53,7.8,4.1,4,9,0,0,0,0,1,0,0,4,3,0,0,0,2,0,0,0
5,294,97538,TRUE,8.4,7.75,7.99,0.19,4,10,1,0,0,0,1,1,0,5,4,0,1,0,3,0,0,0
6,294,97538,TRUE,-0.3,6.14,6.66,-1.33,5,10,1,0,0,1,1,1,0,5,7,0,1,0,3,0,0,0
8,294,97538,TRUE,2.3,5.45,7.42,-0.31,5,16,1,0,1,2,1,1,0,5,8,0,2,0,5,0,0,0
9,294,97538,TRUE,2.6,5.09,7.56,0.14,5,17,1,0,1,2,1,1,0,7,9,0,2,0,5,0,0,0
10,294,97538,TRUE,-0.7,4.45,6.95,-0.61,6,20,1,0,1,3,1,1,0,7,11,0,2,0,5,0,0,0
11,294,97538,TRUE,1.7,4.17,7.3,0.35,6,20,1,0,1,3,1,1,0,8,11,0,2,0,5,0,0,0
12,294,97538,TRUE,3.1,4.07,7.63,0.33,6,20,1,0,1,3,1,1,0,8,11,0,2,0,5,0,0,0
13,294,97538,TRUE,-2.8,3.5,6.5,-1.13,6,22,1,0,2,3,1,1,0,10,14,0,3,0,5,0,0,0
14,294,97538,FALSE,0,3.5,6.5,0,6,22,1,0,2,3,1,1,0,10,14,0,3,0,5,0,0,0
15,294,97538,TRUE,2,3.38,7.01,0.51,6,25,1,0,2,3,1,1,0,12,15,0,3,0,5,0,0,0
16,294,97538,TRUE,-1.3,3.05,6.44,-0.57,6,25,1,0,2,3,1,1,0,12,15,0,3,0,5,0,0,0
17,294,97538,TRUE,0.9,2.91,6.65,0.21,8,27,1,0,2,3,1,1,0,13,20,0,3,0,5,0,0,0
18,294,97538,TRUE,-0.3,2.71,6.51,-0.14,8,28,1,0,2,3,1,1,0,13,20,0,3,0,5,0,0,0
19,294,97538,TRUE,3.6,2.76,7.08,0.57,8,31,1,0,2,3,1,1,0,13,21,0,3,0,6,0,0,0
20,294,97538,TRUE,0.9,2.66,6.67,-0.41,10,32,1,0,2,4,1,1,0,13,22,0,3,0,6,0,0,0
21,294,97538,TRUE,3.6,2.71,7.05,0.38,10,34,1,0,2,4,1,1,0,14,23,0,4,0,7,0,0,0
22,294,97538,TRUE,-1.4,2.5,6.28,-0.77,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
23,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
24,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
25,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
26,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
27,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
28,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
29,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
30,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
31,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
32,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
33,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
34,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
35,294,97538,FALSE,0,2.5,6.28,0,10,35,1,0,3,4,1,1,0,16,24,0,4,1,7,0,0,0
36,294,97538,TRUE,-3,2.24,5.37,-0.91,10,35,1,0,3,4,1,1,0,16,26,0,5,1,7,0,0,0
37,294,97538,FALSE,0,2.24,5.37,0,10,35,1,0,3,4,1,1,0,16,26,0,5,1,7,0,0,0
38,294,97538,FALSE,0,2.24,5.37,0,10,35,1,0,3,4,1,1,0,16,26,0,5,1,7,0,0,0
0,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,315,97540,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,282,97543,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,282,97544,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,282,97545,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,282,97546,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,276,97645,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,283,97653,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,283,97653,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,283,97653,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,283,97653,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,283,97653,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,283,97653,TRUE,1.1,1.1,1.06,0.06,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,283,97653,TRUE,2.6,1.85,1.55,0.49,1,4,0,0,0,1,0,0,0,1,2,0,1,0,1,0,0,0
8,283,97653,FALSE,0,1.1,1.07,0,1,6,0,0,0,2,0,0,0,1,3,0,1,0,1,0,0,0
9,283,97653,TRUE,-1.5,0.45,0.77,-0.3,2,11,0,0,0,2,0,0,0,1,4,0,1,0,1,0,0,0
10,283,97653,FALSE,0,0.45,0.77,0,2,11,0,0,0,2,0,0,0,1,4,0,1,0,1,0,0,0
11,283,97653,FALSE,0,0.45,0.77,0,2,11,0,0,0,2,0,0,0,1,4,0,1,0,1,0,0,0
12,283,97653,TRUE,1.4,0.64,1.18,0.41,2,11,0,0,0,2,0,0,0,1,4,0,1,0,1,0,0,0
13,283,97653,TRUE,3.3,1.08,1.64,0.46,2,16,0,0,0,2,0,0,0,2,5,0,1,0,2,0,0,0
14,283,97653,TRUE,-1.6,0.7,0.81,-0.83,2,18,0,0,0,2,0,0,0,2,7,0,1,0,2,0,0,0
15,283,97653,TRUE,3,0.99,1.61,0.8,2,20,0,0,0,2,0,1,0,5,9,0,1,0,2,0,0,0
16,283,97653,TRUE,1.4,1.04,1.44,-0.17,2,20,0,0,0,2,0,1,0,5,9,0,1,0,2,0,0,0
17,283,97653,TRUE,6.6,1.6,2.47,1.03,4,23,0,0,0,2,0,1,0,7,10,0,1,0,3,0,0,0
18,283,97653,TRUE,6.3,2.03,2.73,0.26,4,25,0,0,0,3,0,1,0,8,11,0,1,0,4,0,0,0
19,283,97653,TRUE,9.3,2.64,3.49,0.76,5,25,0,0,0,5,0,1,0,10,13,0,1,0,5,0,0,0
20,283,97653,FALSE,0,2.64,3.49,0,5,25,0,0,0,5,0,1,0,10,13,0,1,0,5,0,0,0
21,283,97653,TRUE,3.5,2.71,2.74,-0.75,5,30,0,0,0,5,0,1,0,10,13,0,1,0,6,0,0,0
22,283,97653,TRUE,2.8,2.72,2.75,0.01,5,31,0,0,0,6,0,1,0,12,15,0,1,0,6,0,0,0
23,283,97653,TRUE,-0.7,2.49,2.18,-0.57,6,33,0,0,0,7,0,1,0,13,17,0,2,0,6,0,0,0
24,283,97653,TRUE,5.3,2.67,3.24,1.06,7,36,0,0,0,7,0,1,0,14,19,0,2,0,7,0,0,0
25,283,97653,FALSE,0,2.67,3.24,0,7,36,0,0,0,7,0,1,0,14,19,0,2,0,7,0,0,0
26,283,97653,TRUE,-1.6,2.42,2.16,-1.08,7,38,0,0,0,7,0,1,0,14,21,0,2,0,7,0,0,0
27,283,97653,FALSE,0,2.42,2.16,0,7,38,0,0,0,7,0,1,0,14,21,0,2,0,7,0,0,0
28,283,97653,FALSE,0,2.42,2.16,0,7,38,0,0,0,7,0,1,0,14,21,0,2,0,7,0,0,0
29,283,97653,FALSE,0,2.42,2.16,0,7,38,0,0,0,7,0,1,0,14,21,0,2,0,7,0,0,0
30,283,97653,TRUE,0.8,2.33,2.44,0.28,8,40,0,0,0,8,0,1,0,15,24,0,2,0,7,0,0,0
31,283,97653,TRUE,-1.4,2.13,2.04,-0.4,8,43,0,0,0,8,0,1,0,15,25,0,2,0,7,0,0,0
32,283,97653,TRUE,7.6,2.4,3.6,1.56,8,44,0,0,0,8,0,1,0,17,26,0,2,0,8,0,0,0
33,283,97653,TRUE,5,2.52,3.31,-0.29,8,45,0,0,0,9,0,1,0,20,27,0,2,0,8,0,0,0
34,283,97653,TRUE,2,2.5,2.85,-0.46,8,47,0,0,0,9,0,1,0,23,28,0,3,0,8,0,0,0
35,283,97653,FALSE,0,2.5,2.85,0,8,47,0,0,0,9,0,1,0,23,28,0,3,0,8,0,0,0
36,283,97653,TRUE,5.3,2.62,3.46,0.61,9,48,0,0,0,9,0,1,0,26,28,0,3,0,8,0,0,0
37,283,97653,FALSE,0,2.62,3.46,0,9,48,0,0,0,9,0,1,0,26,28,0,3,0,8,0,0,0
38,283,97653,TRUE,-0.5,2.49,2.54,-0.92,9,48,0,0,0,9,0,1,0,26,29,0,3,0,8,0,0,0
0,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,277,97680,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
