"Rodada","ClubeID","AtletaID","Participou","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
8,290,36792,FALSE,0,2.08,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,290,36792,FALSE,0,2.08,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,282,36802,FALSE,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,282,36802,TRUE,-0.1,-0.1,18.86,-6.14,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,282,36802,TRUE,-0.2,-0.15,14.33,-4.53,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,282,36802,FALSE,0,-0.15,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,282,36802,FALSE,0,-0.15,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,282,36802,FALSE,0,-0.15,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,282,36802,FALSE,0,-0.15,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,282,36802,FALSE,0,-0.15,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,282,36802,FALSE,0,-0.15,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,282,36802,FALSE,0,-0.15,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,282,36802,FALSE,0,-0.15,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,282,36802,FALSE,0,-0.15,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,282,36802,FALSE,0,-0.15,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,294,36856,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,294,36856,TRUE,4.5,4.5,5.68,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,294,36856,TRUE,5.38,4.94,8.21,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,294,36856,TRUE,2.79,4.22,8.46,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,294,36856,TRUE,2.46,3.78,8.7,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,294,36856,TRUE,3.34,3.69,9.11,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,294,36856,TRUE,2,3.41,8.98,-0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,294,36856,TRUE,0.23,2.96,8.47,-0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,294,36856,TRUE,1.73,2.81,8.44,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,294,36856,TRUE,6.52,3.22,9.61,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,294,36856,TRUE,0.49,2.95,8.79,-0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,294,36856,TRUE,1.71,2.84,8.97,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,294,36856,TRUE,5.22,3.04,9.67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,294,36856,TRUE,2.85,3.03,9.43,-0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,294,36856,TRUE,2.61,3,9.44,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,294,36856,TRUE,1.41,2.89,9.27,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,294,36856,TRUE,4.78,3.01,9.76,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,294,36856,TRUE,1.05,2.89,9.3,-0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,276,36934,FALSE,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,276,36934,TRUE,8.92,8.92,18.87,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,36934,TRUE,2.13,5.52,18.17,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,36934,TRUE,3.65,4.9,18.02,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,276,36934,TRUE,2.36,4.27,17.63,-0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,276,36934,TRUE,6.34,4.68,18.56,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,276,36934,TRUE,0.35,3.96,17.29,-1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,276,36934,TRUE,3.85,3.94,17.6,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,276,36934,TRUE,2.55,3.77,16.81,-0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,276,36934,TRUE,2.99,3.68,16.96,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,276,36934,TRUE,6.93,4,18.1,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,276,36934,TRUE,0.55,3.69,16.93,-1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,276,36934,TRUE,1.52,3.51,16.84,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,276,36934,TRUE,4.43,3.58,17.43,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,36934,TRUE,4.78,3.67,17.56,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,276,36934,TRUE,3.1,3.63,17.36,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,276,36934,TRUE,6.1,3.78,17.62,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,276,36934,TRUE,3.54,3.77,17.51,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,276,36934,TRUE,1.9,3.67,17.08,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,276,36934,TRUE,6.36,3.81,17.69,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,276,36934,TRUE,5.51,3.89,17.74,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,276,36934,TRUE,8.41,4.11,18.29,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,276,36934,TRUE,1.61,4,17.17,-1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,276,36934,TRUE,1.45,3.89,16.96,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,276,36934,TRUE,2.78,3.84,17.25,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,276,36934,TRUE,0.06,3.69,16.68,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,276,36934,TRUE,5.12,3.74,17.51,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,276,36934,TRUE,4.35,3.76,17.21,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,276,36934,TRUE,1.45,3.68,16.72,-0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,36934,TRUE,3.42,3.67,17.2,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,276,36934,TRUE,3.44,3.66,17.11,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,276,36934,TRUE,7.7,3.79,17.72,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,276,36934,TRUE,3.76,3.79,17.18,-0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,276,36934,TRUE,3.94,3.79,16.93,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,277,36940,FALSE,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,277,36940,TRUE,3.94,3.94,12.83,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,277,36940,TRUE,1.75,2.84,11.84,-0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,36940,TRUE,3.28,2.99,11.97,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,277,36940,TRUE,5.44,3.6,12.83,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,277,36940,TRUE,2.57,3.39,12.49,-0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,277,36940,TRUE,3.45,3.38,12.7,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,277,36940,TRUE,3.83,3.44,12.76,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,277,36940,TRUE,5.84,3.74,12.99,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,277,36940,TRUE,5.2,3.9,13.24,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,277,36940,TRUE,7.09,4.22,14.1,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,277,36940,TRUE,1.68,3.99,13.23,-0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,277,36940,TRUE,8.55,4.37,14.57,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,277,36940,TRUE,0.47,4.07,13.29,-1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,277,36940,TRUE,0.84,3.84,13.24,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,277,36940,TRUE,0.94,3.65,13.22,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,277,36940,TRUE,5.81,3.78,13.87,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,277,36940,TRUE,3.89,3.79,13.86,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,277,36940,TRUE,1.25,3.65,13.3,-0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,282,36943,FALSE,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,282,36943,TRUE,3.51,3.51,10.99,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,316,37245,FALSE,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,316,37245,TRUE,0.4,0.4,1.77,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,316,37245,TRUE,-0.85,-0.22,1.28,-0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,316,37245,TRUE,2.76,0.71,2.14,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,37245,TRUE,0.71,0.71,1.93,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,316,37245,TRUE,3.11,1.19,2.59,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,316,37245,TRUE,3.3,1.54,2.87,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,316,37245,TRUE,3.98,1.89,3.33,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,316,37245,TRUE,6.61,2.48,4.31,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,316,37245,TRUE,0.98,2.31,3.52,-0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,287,37246,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,287,37246,TRUE,1.78,1.78,4.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,287,37246,TRUE,6.57,4.18,6.92,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,287,37246,TRUE,2.62,3.66,7.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,287,37246,TRUE,2.94,3.48,7.53,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,287,37246,TRUE,2.57,3.3,7.71,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,287,37246,TRUE,2.04,3.09,7.72,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,287,37246,TRUE,4.84,3.34,8.42,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,287,37246,TRUE,4.39,3.47,8.4,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,287,37246,TRUE,1.67,3.27,8.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,287,37246,TRUE,1.67,3.11,8.24,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,287,37246,TRUE,0.48,2.87,7.99,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,287,37246,FALSE,0,2.87,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,287,37246,TRUE,1.31,2.74,7.67,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,287,37246,TRUE,3.51,2.8,8,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,287,37246,TRUE,5.42,2.99,8.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,287,37246,TRUE,-0.15,2.78,7.53,-0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,287,37246,TRUE,5.46,2.95,8.55,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,287,37246,TRUE,2.97,2.95,8.15,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,287,37246,TRUE,0.49,2.81,7.78,-0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,287,37246,TRUE,1.99,2.77,8.01,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,287,37246,TRUE,3.34,2.8,8.27,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,287,37246,TRUE,2.85,2.8,8.13,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,287,37246,TRUE,0.19,2.68,7.69,-0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,287,37246,TRUE,2.15,2.66,8.09,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,287,37246,TRUE,1.9,2.63,8.01,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,287,37246,TRUE,6.3,2.78,8.75,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,287,37246,TRUE,0.6,2.7,7.86,-0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,287,37246,TRUE,2.82,2.7,8.1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,264,37281,FALSE,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,264,37281,TRUE,5.06,5.06,12.92,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,264,37281,TRUE,7.03,6.04,14.68,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,37281,TRUE,4.67,5.58,14.94,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,264,37281,TRUE,2.37,4.78,14.65,-0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,264,37281,TRUE,0.48,3.92,14.04,-0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,264,37281,TRUE,2.03,3.6,14.11,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,37281,TRUE,5.57,3.88,14.75,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,264,37281,TRUE,8.2,4.42,15.2,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,264,37281,TRUE,4.22,4.4,14.87,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,264,37281,TRUE,3.53,4.31,15.07,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,264,37281,TRUE,2.52,4.15,14.89,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,264,37281,TRUE,6.59,4.35,15.65,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,264,37281,TRUE,3.65,4.3,15.33,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,264,37281,TRUE,3.79,4.26,15.4,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,264,37281,TRUE,3.04,4.18,15.35,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,264,37281,TRUE,8.57,4.45,16.18,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,264,37281,TRUE,2.74,4.35,15.52,-0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,264,37281,TRUE,1.86,4.21,15.24,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,264,37281,TRUE,4.01,4.2,15.43,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,264,37281,TRUE,5.64,4.27,15.87,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,264,37281,TRUE,2.75,4.2,15.34,-0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,264,37281,TRUE,2.37,4.12,15.27,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,264,37281,TRUE,2.75,4.06,15.21,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,264,37281,TRUE,1.34,3.95,15.03,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,264,37281,TRUE,-0.25,3.78,14.64,-0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,264,37281,TRUE,8.39,3.96,16.15,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,264,37281,TRUE,6.64,4.06,15.79,-0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,264,37281,TRUE,2.75,4.01,15.19,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,264,37281,TRUE,4.03,4.01,15.57,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,264,37281,TRUE,3.35,3.99,15.39,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,264,37281,TRUE,2.76,3.95,15.15,-0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,264,37281,TRUE,4.66,3.97,15.54,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,264,37281,TRUE,5.95,4.03,15.55,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,265,37306,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,265,37306,TRUE,2.91,2.91,7.51,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,265,37306,TRUE,1.75,2.33,7.45,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,265,37306,TRUE,3.65,2.77,8.11,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,265,37306,FALSE,0,2.77,8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,265,37306,TRUE,1.56,2.47,7.27,-0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,265,37306,TRUE,3.31,2.64,7.49,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,265,37306,TRUE,3.15,2.72,7.67,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,265,37306,TRUE,1.25,2.51,7.31,-0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,265,37306,TRUE,4.86,2.8,7.92,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,265,37306,TRUE,2.25,2.74,7.59,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,265,37306,TRUE,6.39,3.11,8.38,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,265,37306,TRUE,4.23,3.21,8.15,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,265,37306,TRUE,1.31,3.05,7.63,-0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,265,37306,TRUE,5.98,3.28,8.56,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,265,37306,TRUE,3.94,3.33,8.29,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,265,37306,TRUE,2.21,3.26,8.03,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,265,37306,TRUE,2.84,3.23,8.07,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,265,37306,TRUE,1.46,3.13,7.86,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,265,37306,TRUE,3.27,3.14,8.27,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,265,37306,TRUE,1.73,3.07,7.99,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,265,37306,TRUE,2.57,3.05,8.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,265,37306,TRUE,3.09,3.05,8.22,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,265,37306,TRUE,2.26,3.01,7.97,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,288,37592,FALSE,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,288,37592,TRUE,2.96,2.96,6.52,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,288,37592,TRUE,3.95,3.45,7.19,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,276,37607,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,276,37607,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,276,37607,TRUE,4.7,4.7,7.41,0.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,276,37607,TRUE,-0.5,2.1,6.47,-0.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,276,37607,TRUE,-6.7,-0.83,4.27,-2.2,0,7,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0
19,276,37607,FALSE,0,-0.83,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,276,37607,TRUE,7.5,1.25,6.62,2.35,1,2,1,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0
21,276,37607,TRUE,6.7,2.34,7.02,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22,276,37607,TRUE,3.3,2.5,6.7,-0.32,0,4,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0
23,276,37607,TRUE,0.9,2.27,6.27,-0.43,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
24,276,37607,TRUE,-6.7,1.15,4.58,-1.69,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25,276,37607,FALSE,0,1.15,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,276,37607,TRUE,6.2,1.71,6.67,2.09,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
27,276,37607,TRUE,2.6,1.8,6.12,-0.55,0,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
28,276,37607,TRUE,-0.8,1.56,5.5,-0.62,1,5,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0
29,276,37607,TRUE,4.2,1.78,6.47,0.97,1,5,1,0,2,0,0,1,0,1,2,0,1,0,0,0,0,0
30,276,37607,FALSE,0,1.78,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,276,37607,TRUE,24.3,3.51,10.43,3.96,1,5,3,0,1,2,0,1,0,2,0,0,0,0,1,0,0,0
32,276,37607,TRUE,7.7,3.81,8.17,-2.26,1,3,1,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0
33,276,37607,TRUE,3.1,3.76,7.4,-0.77,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,316,37610,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,316,37610,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,316,37610,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,316,37610,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,316,37610,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,316,37610,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,37610,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,316,37610,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,316,37610,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,316,37610,TRUE,3.2,3.2,3.11,0.11,1,3,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
0,283,37613,FALSE,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
